FRANODEID,ECCENTRICITY,LATITUDE,LONGITUDE
328264,1131,32.79645172,-115.5499239
328265,1132,32.79645674,-115.5484947
328266,1113,32.91762857,-115.5483986
328267,1132,32.78459697,-115.5476318
328268,1133,32.79656205,-115.5474566
328269,1132,32.78331365,-115.5472718
328270,1112,32.92643791,-115.5468425
328271,1131,32.78102552,-115.5462732
328273,1132,32.78063751,-115.5460345
328275,1131,32.79762519,-115.544869
328278,1133,32.77190345,-115.5425348
328280,1133,32.78408396,-115.5422457
328283,1134,32.79658211,-115.5411028
328284,1103,33.25552861,-115.5403429
328285,1102,33.25521362,-115.5396308
328286,1133,32.79644169,-115.5392474
328287,1134,32.77068616,-115.5384341
328290,1315,35.13663264,-115.5300197
328291,1136,32.73035717,-115.5262467
328292,1112,32.99039365,-115.5257971
328294,1135,32.72693605,-115.5247188
328295,1134,32.72600182,-115.5239652
328296,1314,35.15280099,-115.5232377
328297,1107,40.92689922,-115.5231704
328298,1111,33.00017244,-115.5224821
328299,1135,32.7218542,-115.5222775
328301,1104,33.24643795,-115.5199417
328302,1105,33.24626935,-115.5197411
328303,1107,40.92745057,-115.5157514
328304,1104,33.24409462,-115.5146283
328305,1103,33.24391175,-115.5141167
328306,1103,33.2435244,-115.5132426
328307,1110,33.0503944,-115.5130661
328308,1104,33.24330253,-115.5128427
328309,1107,40.92855525,-115.5113094
328311,1310,35.2252594,-115.5103069
328313,1105,33.24161057,-115.5097434
328314,1104,33.24148874,-115.5094331
328315,1136,32.68995732,-115.5094224
328316,1110,33.10878008,-115.5092339
328317,1311,35.21660257,-115.509189
328318,1109,33.11070037,-115.5091248
328319,1108,33.11848,-115.50906
328320,1107,33.121122,-115.5090264
328321,1106,33.1345226,-115.5088887
328323,1107,33.12309236,-115.5086766
328324,1105,33.17247525,-115.5085854
328325,1104,33.18286087,-115.5084331
328326,1103,33.23913,-115.50786
328327,1309,35.23017288,-115.5077699
328328,1313,35.17823196,-115.5069892
328329,1137,32.69131884,-115.5065278
328330,1102,33.24019151,-115.5056916
328331,1137,32.67747141,-115.5043995
328332,1138,32.67692684,-115.5041267
328333,1139,32.67630412,-115.5037234
328334,1312,35.19439141,-115.5035736
328336,1138,32.67518977,-115.5034715
328337,1139,32.67451986,-115.503262
328338,1101,33.23904454,-115.5031019
328339,1140,32.67523292,-115.5030652
328340,1312,35.23933139,-115.5026309
328341,1311,35.23452142,-115.5026187
328342,1141,32.67416817,-115.5025812
328343,1140,32.67556848,-115.5024715
328344,1311,35.23676243,-115.5023211
328345,1141,32.67490382,-115.5021392
328346,1134,32.79970132,-115.501867
328348,1139,32.66902835,-115.5009293
328349,1313,35.24302996,-115.5008332
328350,1139,32.66860072,-115.5008159
328351,1313,35.24298138,-115.5007482
328352,1106,40.92895636,-115.5002368
328353,1140,32.66718924,-115.5000839
328354,1140,32.66709567,-115.499871
328356,1140,32.66687304,-115.4998161
328357,1310,35.23659238,-115.4997643
328358,1309,35.23920972,-115.4964628
328359,1141,32.6648553,-115.496342
328360,1308,35.23972896,-115.4958488
328361,1106,40.93027444,-115.4935701
328363,1105,40.92974718,-115.4920798
328372,1164,42.95036225,-115.4671862
328373,1307,35.26536969,-115.4624848
328374,1107,40.94648862,-115.4568245
328375,1163,42.94857881,-115.4566103
328376,1164,42.94834259,-115.456026
328378,1163,42.94690012,-115.4474351
328379,1162,42.94688828,-115.4465852
328381,1106,40.96641837,-115.4440751
328382,1306,35.27403251,-115.4428878
328384,1100,33.19987898,-115.4148029
328385,1100,33.19764432,-115.4096738
328386,1101,33.19621781,-115.4063506
328387,1104,41.00008852,-115.3975684
328388,1099,33.19191773,-115.3968937
328389,1305,35.29119047,-115.373233
328390,1296,35.59126478,-115.3709616
328391,1296,35.59121634,-115.3708918
328392,1297,35.57741931,-115.3694401
328393,1295,35.60299674,-115.3688666
328394,1294,35.64142792,-115.3602187
328395,1293,35.65207981,-115.3578202
328397,1304,35.30150141,-115.3563438
328402,1292,35.70283957,-115.3463821
328403,1291,35.70610074,-115.3455102
328406,1292,35.71656467,-115.3410086
328407,1291,35.71859853,-115.3400781
328408,1290,35.7196798,-115.3394893
328409,1161,42.95209126,-115.3393094
328410,1162,42.95038821,-115.3348313
328411,1163,42.9502264,-115.334403
328412,1303,35.32549335,-115.3311713
328417,1289,35.77077639,-115.3204481
328418,1290,35.77268199,-115.3196199
328419,1289,35.77599153,-115.3178357
328420,1289,35.7768925,-115.3175485
328421,1288,35.77749059,-115.3167962
328422,1288,35.77869323,-115.3162788
328423,1289,35.78358269,-115.316154
328425,1162,42.95054049,-115.3120503
328426,1287,35.78613306,-115.3117948
328427,1162,42.9507832,-115.3114079
328428,1302,35.34561572,-115.3066813
328429,1161,42.95204431,-115.3060589
328430,1160,42.95234074,-115.304096
328431,1164,42.9520919,-115.3038888
328432,1286,35.79610917,-115.30342
328433,1163,42.95231557,-115.3032225
328434,1098,33.14857096,-115.3026082
328436,1162,42.95322928,-115.2993583
328437,1162,42.95327687,-115.2988539
328438,1162,42.95333398,-115.2982495
328441,1161,42.95597042,-115.2871183
328442,1161,42.95781329,-115.2829858
328443,1160,42.9580929,-115.2826307
328444,1159,42.96172878,-115.2812474
328446,1097,33.13357812,-115.2795731
328447,1298,35.47453353,-115.2791635
328448,1158,42.96656538,-115.2784525
328450,1105,41.06569198,-115.2738948
328451,1103,41.06302981,-115.2738862
328453,1299,35.45992987,-115.2668106
328454,1301,35.38852164,-115.2652065
328455,1104,41.06961768,-115.2636557
328456,1103,41.06989082,-115.2629431
328458,1300,35.4058362,-115.2588971
328460,1103,41.07077806,-115.2579998
328462,1102,41.07228424,-115.2551919
328463,1096,33.11599466,-115.252502
328464,1285,35.86060295,-115.2522232
328466,1102,41.07476492,-115.2507309
328468,1101,41.07533851,-115.2496013
328469,1101,41.07531481,-115.2495843
328472,1285,35.99946437,-115.2409323
328473,1284,36.00032295,-115.2404384
328474,1286,35.86922231,-115.2398715
328476,1285,35.87055843,-115.2375895
328478,1285,36.00752576,-115.2364886
328479,1284,36.00822271,-115.2361239
328480,1283,36.00828312,-115.2360107
328481,1285,36.0085202,-115.2360065
328483,1286,36.01060716,-115.2350371
328484,1284,35.87966339,-115.231533
328485,1286,36.01782339,-115.2313531
328486,1285,36.02056478,-115.2296672
328487,1284,36.02147443,-115.2290141
328488,1283,36.02219238,-115.2285036
328489,1282,36.02249876,-115.2282857
328490,1281,36.02356112,-115.2276788
328491,1282,36.02773587,-115.2252253
328492,1283,35.93967378,-115.2244056
328493,1282,36.02847228,-115.2243304
328494,1284,35.94392155,-115.223481
328495,1281,36.03100496,-115.2234569
328496,1280,36.03537652,-115.2212609
328497,1283,35.9435577,-115.2172649
328498,1282,35.94145593,-115.2135793
328499,1157,43.002354,-115.2088175
328500,1100,41.09853347,-115.2063103
328501,1158,43.00271752,-115.2055381
328502,1279,36.06819396,-115.2033375
328503,1280,36.08836273,-115.201563
328504,1279,36.07754154,-115.199327
328505,1280,36.08817387,-115.1973372
328506,1279,36.08915801,-115.197122
328507,1278,36.08784383,-115.197043
328508,1278,36.09323653,-115.1959077
328509,1277,36.09312433,-115.195878
328510,1277,36.09954302,-115.1938264
328511,1276,36.09998487,-115.1935904
328512,1277,36.11016818,-115.1934554
328513,1278,36.10855907,-115.1934495
328514,1280,36.07973552,-115.1933191
328515,1278,36.10912419,-115.1933127
328516,1277,36.1102844,-115.1931441
328517,1276,36.11055473,-115.1928545
328518,1276,36.1012571,-115.1927178
328519,1279,36.10514454,-115.1924828
328520,1275,36.10430989,-115.1916239
328521,1278,36.10578274,-115.19091
328522,1277,36.10630179,-115.1906217
328523,1278,36.10772328,-115.1899279
328524,1277,36.1079296,-115.18975
328525,1276,36.10827142,-115.1894743
328526,1275,36.11163027,-115.1873144
328527,1095,33.07259306,-115.1858085
328528,1281,36.07640848,-115.1794971
328529,1274,36.12371007,-115.17941
328530,1283,36.07458953,-115.1786122
328531,1284,36.07177224,-115.1785456
328532,1284,36.07195308,-115.1784837
328533,1283,36.07275258,-115.1784837
328534,1282,36.07330462,-115.1784837
328535,1273,36.1251062,-115.1784812
328536,1274,36.12551813,-115.1782544
328537,1094,33.06679214,-115.1769299
328538,1275,36.13139892,-115.1752793
328539,1275,36.13067318,-115.1751722
328540,1274,36.1315809,-115.17442
328541,1273,36.13195528,-115.1739946
328545,1272,36.15152211,-115.1611456
328546,1272,36.15206724,-115.1608548
328547,1271,36.15293594,-115.1602842
328548,1271,36.15297033,-115.1601999
328549,1271,36.15347748,-115.1599304
328550,1270,36.15393298,-115.1595714
328551,1156,42.94653677,-115.1530626
328552,1272,36.17633772,-115.1515748
328553,1271,36.17638802,-115.1483933
328554,1270,36.17643817,-115.146384
328555,1282,36.06843572,-115.1462983
328556,1270,36.17466303,-115.1460911
328557,1269,36.17468742,-115.1460147
328558,1269,36.17722636,-115.1445885
328559,1284,36.06414786,-115.1445237
328560,1283,36.06503671,-115.1444974
328561,1284,36.06410146,-115.1444701
328562,1267,36.18651984,-115.1411587
328563,1268,36.18604926,-115.1411526
328564,1155,42.92682488,-115.1397516
328565,1266,36.20223449,-115.1363693
328567,1273,36.22683337,-115.131668
328568,1273,36.22697375,-115.1314752
328569,1272,36.22683746,-115.1309089
328570,1272,36.22708797,-115.1291767
328571,1272,36.22687382,-115.1289483
328572,1272,36.22679054,-115.1289411
328573,1271,36.22691709,-115.1263548
328574,1271,36.22686601,-115.1262999
328575,1270,36.22686645,-115.125705
328576,1101,41.12947058,-115.1251459
328577,1269,36.2268656,-115.1246319
328578,1265,36.21853589,-115.1244108
328579,1268,36.22686472,-115.1224573
328580,1266,36.22151627,-115.1222752
328581,1268,36.22700469,-115.1222287
328582,1264,36.22159949,-115.1221619
328583,1267,36.22684177,-115.1215287
328584,1100,41.13026,-115.11942
328585,1266,36.22959773,-115.1163368
328586,1267,36.23074885,-115.1158537
328587,1265,36.23092254,-115.1153683
328588,1262,36.25054169,-115.1150756
328589,1264,36.23332342,-115.1136083
328590,1265,36.24055874,-115.1073049
328591,1264,36.2409222,-115.1065603
328592,1263,36.24164802,-115.1054922
328593,1263,36.24357323,-115.1038547
328594,1264,36.24405241,-115.1034099
328595,1264,36.24430926,-115.1033528
328596,1262,36.24515469,-115.1018109
328598,1263,36.24696194,-115.1003614
328599,1262,36.24722423,-115.1000739
328600,1267,36.24247655,-115.0978446
328601,1267,36.24244628,-115.0978111
328602,1261,36.24980708,-115.0969262
328604,1266,36.24394218,-115.0960663
328606,1262,36.25037458,-115.0955771
328607,1261,36.25155724,-115.0953317
328608,1260,36.2519828,-115.0946415
328609,1263,36.24421618,-115.0941759
328610,1263,36.25020652,-115.0939333
328611,1267,36.24382636,-115.0938897
328612,1264,36.24379815,-115.0936544
328613,1265,36.24354894,-115.093413
328614,1264,36.25272374,-115.0931599
328615,1266,36.24331789,-115.0931281
328616,1264,36.24340758,-115.0930284
328618,1265,36.24295146,-115.0925975
328619,1270,36.24116375,-115.0922265
328620,1266,36.2423511,-115.0918481
328621,1269,36.24123751,-115.0917149
328622,1266,36.24193469,-115.0912509
328623,1269,36.24118066,-115.0906918
328624,1263,36.25115194,-115.0903221
328625,1268,36.24118486,-115.0902944
328626,1264,36.2510638,-115.0900364
328627,1267,36.24120059,-115.0899689
328628,1154,42.92514456,-115.0897706
328629,1270,36.24116137,-115.0895091
328630,1263,36.25177883,-115.0893198
328632,1093,33.00806763,-115.0868901
328633,1153,42.92507878,-115.0867402
328634,1268,36.24115419,-115.0862459
328636,1259,36.26235547,-115.083747
328637,1261,36.26243406,-115.0835463
328638,1260,36.26276438,-115.0832505
328639,1152,42.92497388,-115.0819074
328640,1092,33.00457143,-115.0815428
328642,1266,36.26793835,-115.0775947
328643,1265,36.26928512,-115.0763312
328644,1266,36.26953102,-115.076013
328645,1267,36.27009097,-115.0750678
328646,1270,36.26997279,-115.0741172
328647,1270,36.27015553,-115.0738164
328648,1269,36.27013078,-115.0737879
328649,1268,36.2721162,-115.0723031
328650,1269,36.27194009,-115.0722595
328651,1268,36.27224596,-115.0721119
328652,1267,36.27279648,-115.0719031
328654,1266,36.27371415,-115.0713308
328655,1265,36.27372472,-115.0711952
328656,1265,36.27422536,-115.0710601
328657,1265,36.2741129,-115.0710481
328658,1264,36.27454267,-115.0706767
328659,1264,36.27470851,-115.0706258
328660,1263,36.27504895,-115.0702694
328661,1263,36.27361289,-115.0696215
328662,1262,36.27624623,-115.0690078
328663,1152,42.92469322,-115.0689775
328664,1263,36.27594247,-115.0685646
328665,1264,36.2755096,-115.0685617
328666,1264,36.27555703,-115.0685014
328667,1265,36.27090008,-115.0684798
328668,1265,36.27519303,-115.0684416
328669,1265,36.27094093,-115.0684344
328670,1266,36.27480517,-115.0683797
328671,1265,36.26983686,-115.0683631
328672,1267,36.27441732,-115.0683202
328673,1266,36.26983075,-115.0683109
328674,1267,36.26982423,-115.0682602
328675,1268,36.26982734,-115.0682036
328676,1268,36.2698202,-115.0681537
328677,1265,36.27649174,-115.0681232
328678,1262,36.2770438,-115.0680825
328679,1266,36.27648103,-115.0680625
328680,1261,36.27739683,-115.067792
328681,1260,36.27762217,-115.0675578
328682,1259,36.27787121,-115.0673634
328683,1267,36.27643106,-115.0672523
328684,1267,36.27645247,-115.0672059
328685,1266,36.2746519,-115.0666973
328686,1265,36.27440094,-115.0665823
328687,1264,36.2740961,-115.066357
328688,1273,36.26551457,-115.0660938
328689,1265,36.27420609,-115.0660771
328690,1273,36.26537766,-115.0660674
328692,1263,36.27338654,-115.0656712
328693,1264,36.2717608,-115.0637941
328694,1273,36.26522934,-115.0637346
328695,1273,36.2651586,-115.0637333
328696,1091,32.99268332,-115.06337
328697,1272,36.26548792,-115.0622714
328698,1272,36.2653136,-115.0615562
328699,1270,36.26472411,-115.0612704
328700,1258,36.28205164,-115.0610178
328701,1271,36.26548227,-115.0605372
328702,1271,36.26500489,-115.0604173
328703,1268,36.26548411,-115.0597968
328704,1268,36.26543462,-115.0597739
328705,1267,36.26711844,-115.0597053
328706,1261,36.28277708,-115.0594465
328707,1267,36.26548229,-115.0591553
328708,1267,36.26598451,-115.0589213
328709,1266,36.26558742,-115.0582171
328710,1151,42.92448526,-115.0582022
328711,1265,36.26538631,-115.0580441
328712,1270,36.26461462,-115.0579133
328713,1266,36.26458186,-115.0575738
328714,1269,36.26422085,-115.0575191
328715,1268,36.26386394,-115.0572443
328716,1150,42.92451146,-115.0571037
328717,1267,36.2633389,-115.0568356
328719,1268,36.25634584,-115.0526315
328721,1269,36.25490527,-115.0494242
328723,1270,36.25474731,-115.0489531
328725,1271,36.25469468,-115.0470757
328726,1271,36.25462687,-115.0470721
328727,1270,36.25476969,-115.0470686
328730,1257,36.29107522,-115.0429064
328731,1283,36.03675431,-115.040521
328732,1284,36.03663661,-115.0401593
328733,1094,33.02572611,-115.0398347
328734,1285,36.03650796,-115.0397322
328735,1286,36.03641717,-115.0394233
328738,1287,36.0369756,-115.0378727
328740,1286,36.03489355,-115.0348268
328741,1285,36.03475435,-115.0344013
328742,1284,36.03459983,-115.0338835
328743,1099,41.13395773,-115.0320591
328745,1285,36.03493389,-115.0298073
328746,1099,41.13355774,-115.0284896
328747,1286,36.0356669,-115.0279015
328748,1287,36.03627128,-115.0262169
328749,1287,36.03620585,-115.026205
328750,1286,36.03635921,-115.025445
328751,1098,41.13329687,-115.024793
328752,1287,36.04165481,-115.0244739
328753,1100,41.13298693,-115.0227587
328756,1256,36.30034305,-115.0194409
328759,1287,36.03891,-115.01764
328760,1288,36.03899446,-115.0168536
328761,1289,36.03898391,-115.0166176
328762,1288,36.03997917,-115.0164491
328763,1288,36.03916108,-115.0161738
328764,1289,36.04037062,-115.016093
328765,1290,36.0389603,-115.0160895
328766,1290,36.04081394,-115.0156898
328767,1291,36.03894147,-115.0156683
328768,1292,36.03892423,-115.0152829
328769,1291,36.04118462,-115.015163
328770,1291,36.04150609,-115.0150572
328771,1293,36.03890773,-115.0149138
328772,1292,36.04175813,-115.0148357
328773,1293,36.04209107,-115.0145397
328774,1289,36.04071191,-115.0145161
328775,1289,36.03937703,-115.0144697
328776,1290,36.04075263,-115.0143337
328777,1095,33.02626624,-115.0142603
328778,1090,32.95510196,-115.0141894
328779,1292,36.04138768,-115.0141735
328780,1292,36.04191441,-115.0141625
328781,1292,36.04152349,-115.0138477
328782,1290,36.04060938,-115.013768
328783,1294,36.04250452,-115.0135962
328784,1096,33.02608065,-115.0133823
328786,1097,33.02593788,-115.0127327
328787,1293,36.04254735,-115.0126635
328788,1289,36.03924287,-115.0125915
328790,1290,36.03922321,-115.0122391
328791,1098,33.0258308,-115.0122187
328792,1290,36.03972014,-115.011999
328793,1290,36.04003139,-115.0118606
328794,1291,36.03920159,-115.0118516
328797,1292,36.03918129,-115.0114635
328798,1292,36.03915793,-115.0113187
328799,1291,36.04113545,-115.0112277
328800,1291,36.03916848,-115.0112121
328801,1291,36.04080233,-115.011142
328802,1292,36.04115449,-115.0110564
328804,1289,36.03915781,-115.0105355
328805,1291,36.04083564,-115.010314
