FRANODEID,ECCENTRICITY,EFFICIENCY,LATITUDE,LONGITUDE
380246,1157,0.002573336,44.79589088,-93.54132676
380248,1055,0.003776975,42.03000947,-93.54112954
380255,1156,0.002634364,44.7958736,-93.53979903
380265,1119,0.003078161,43.41931109,-93.53763015
380282,1158,0.002557621,44.79724219,-93.53347255
380286,1112,0.002755485,40.5126114,-93.53271848
380295,1111,0.002765061,40.530513,-93.53130623
380296,1157,0.00261488,44.79703028,-93.53100413
380297,1068,0.003782357,41.73185255,-93.53044842
380304,1158,0.002575061,44.79746404,-93.52717289
380306,1067,0.003754144,41.79284354,-93.52652119
380309,1064,0.003756509,41.89104694,-93.5238884
380311,1110,0.002775652,40.5805147,-93.52315676
380314,1065,0.003744217,41.87781669,-93.52202161
380315,1109,0.002787136,40.59076188,-93.52144391
380317,1320,0.003539752,33.3588702,-93.52085788
380321,1056,0.003775112,42.02891669,-93.5206378
380323,1066,0.00374302,41.86316366,-93.51995405
380326,1345,0.003375715,32.1428528,-93.51942307
380329,1159,0.002560943,44.79865232,-93.51786157
380330,1205,0.003335798,35.42576658,-93.51752457
380332,1442,0.00286187,30.22758748,-93.51611767
380341,1321,0.003453166,33.35881111,-93.51255349
380349,1085,0.003475868,41.53384024,-93.51007389
380350,1087,0.003288087,41.52549856,-93.50960586
380351,1088,0.003216728,41.5257365,-93.5093584
380353,1063,0.003781665,41.97958416,-93.50827023
380354,1088,0.003216728,41.52620288,-93.50774988
380356,1058,0.003672076,42.02460256,-93.50669343
380357,1206,0.003292379,35.42572745,-93.50601716
380359,1322,0.003392824,33.35883915,-93.50484391
380362,1323,0.003353225,33.35883816,-93.50347581
380363,1057,0.003799273,42.0280013,-93.50347234
380366,1324,0.003330374,33.35883506,-93.50260727
380367,1441,0.002882627,30.23503112,-93.50256977
380368,1324,0.00334506,33.35883315,-93.50207194
380369,1058,0.003806144,42.02791911,-93.50193111
380372,1323,0.003400078,33.35884498,-93.50016861
380375,1206,0.003321978,35.42550795,-93.49999083
380376,1068,0.003386013,42.6588826,-93.4999015
380377,1087,0.00332986,41.52512022,-93.49960737
380378,1069,0.003302053,42.6574038,-93.4992695
380379,1069,0.003302053,42.6577803,-93.4992543
380382,1086,0.00342886,41.52473951,-93.49913148
380384,1321,0.00348856,33.35899611,-93.49890021
380385,1070,0.003240518,42.6551395,-93.4983089
380386,1207,0.003294912,35.42544226,-93.49786528
380388,1118,0.003087648,43.39925089,-93.49757956
380390,1086,0.003422568,41.52212406,-93.49595224
380391,1341,0.003522352,32.23728778,-93.49580892
380398,1322,0.003477132,33.35904216,-93.49087007
380400,1207,0.00334386,35.42460362,-93.4891853
380409,1160,0.002570315,44.80241737,-93.4858514
380415,1089,0.003219649,41.4980405,-93.48412077
380416,1161,0.00247144,44.80131031,-93.48380252
380417,1088,0.003313434,41.50090467,-93.48312009
380418,1344,0.003449069,32.14340484,-93.48265563
380420,1087,0.003349628,41.50885693,-93.4825992
380421,1059,0.003847367,42.02687906,-93.48242802
380422,1285,0.003655728,33.72188566,-93.48179963
380425,1342,0.003538412,32.16339461,-93.48039459
380427,1343,0.003479482,32.14612739,-93.48000577
380428,1344,0.003469255,32.14054423,-93.47989132
380429,1343,0.003528985,32.13865944,-93.47988122
380430,1090,0.003179195,41.49226172,-93.47904194
380431,1344,0.003495894,32.08948545,-93.47814302
380433,1060,0.003860138,42.02243531,-93.47722221
380435,1161,0.00256801,44.80077853,-93.47643873
380439,1163,0.00246119,44.8022099,-93.47539412
380440,1089,0.003266681,41.49147429,-93.47538795
380441,1284,0.003602648,33.72732755,-93.47496422
380442,1284,0.003602648,33.72746,-93.47494
380445,1162,0.002466781,44.79845377,-93.47342609
380449,1209,0.003246972,35.46274,-93.47169
380450,1345,0.003498188,32.08460167,-93.47148218
380451,1060,0.003835075,42.02628423,-93.47127386
380454,1440,0.002924142,30.23704419,-93.46946997
380456,1168,0.002381992,44.79868023,-93.46851789
380465,1061,0.003853091,42.01232736,-93.46606729
380467,1062,0.003830458,42.0062251,-93.46578448
380469,1283,0.003591688,33.73477279,-93.46561246
380472,1168,0.002381992,44.79474419,-93.46409226
380474,1323,0.003426386,33.35746253,-93.46351909
380478,1073,0.003643864,41.7010295,-93.4627804
380479,1162,0.002561535,44.79795973,-93.46239583
380484,1282,0.003557991,33.73788944,-93.46169771
380488,1167,0.002427849,44.79031839,-93.46076696
380493,1167,0.002469623,44.79426097,-93.45982853
380503,1062,0.003816608,42.01132488,-93.45765157
380507,1440,0.002914207,30.23729774,-93.45677288
380515,1429,0.00260772,30.43903683,-93.45602533
380517,1163,0.002544495,44.79666123,-93.45592682
380521,1441,0.002860824,30.23769749,-93.45458378
380522,1117,0.00310405,43.36665839,-93.4545685
380527,1166,0.002532274,44.79408314,-93.45275579
380528,1442,0.002800425,30.23811627,-93.452566
380535,1164,0.00255384,44.79580973,-93.45168478
380536,1428,0.002677775,30.44129206,-93.45166962
380537,1108,0.002799435,40.63599123,-93.45143502
380540,1165,0.002595951,44.79567213,-93.45099929
380542,1427,0.002664814,30.44237408,-93.45057046
380548,1116,0.003129715,43.35906247,-93.44952839
380549,1166,0.002603536,44.79532624,-93.44926911
380559,1427,0.002698756,30.44324741,-93.44684906
380561,1428,0.00266211,30.44320528,-93.44616161
380574,1442,0.002758651,30.23765942,-93.44419029
380581,1443,0.002711375,30.23811627,-93.44213444
380585,1074,0.003524939,41.7050009,-93.441003
380587,1439,0.002941456,30.23717998,-93.44072562
380588,1443,0.002711375,30.23853506,-93.4401928
380593,1063,0.003739679,42.01592384,-93.43907678
380600,1427,0.002693534,30.44468465,-93.43596983
380606,1426,0.002756866,30.44501428,-93.43464442
380610,1425,0.002745118,30.445144,-93.43371627
380619,1424,0.002756001,30.44546276,-93.43143582
380622,1167,0.002586066,44.79160449,-93.43063147
380627,1423,0.002772885,30.44568551,-93.42984403
380629,1168,0.002578441,44.79117593,-93.42848534
380630,1061,0.00376749,42.0257514,-93.42848482
380632,1169,0.002550454,44.79092674,-93.4276546
380635,1170,0.002498628,44.79048451,-93.42616264
380637,1062,0.003723722,42.02574401,-93.42584934
380640,1169,0.002492929,44.79000459,-93.42456702
380641,1168,0.002557032,44.79036598,-93.42403522
380652,1169,0.002445048,44.79217556,-93.41907761
380663,1167,0.002543838,44.78835585,-93.41715347
380667,1168,0.002525616,44.78820466,-93.4161526
380672,1169,0.002509797,44.78808144,-93.41499167
380677,1170,0.002518398,44.7878961,-93.41324555
380681,1168,0.002432945,44.78761533,-93.41296478
380682,1170,0.002553308,44.7877547,-93.41183736
380683,1169,0.002570742,44.78770472,-93.41110235
380684,1324,0.003396806,33.35433965,-93.41106232
380686,1090,0.003205382,41.45813768,-93.41051157
380692,1170,0.002583946,44.78725117,-93.4088311
380699,1346,0.003450637,32.04009418,-93.40716852
380701,1115,0.003175729,43.29602855,-93.40670094
380706,1281,0.003549478,33.7827748,-93.40522381
380707,1438,0.002936532,30.23735068,-93.40514324
380714,1064,0.003684989,42.01964655,-93.40357414
380733,1115,0.003166497,43.29342919,-93.40105121
380760,1116,0.003110157,43.29284623,-93.39911195
380762,1117,0.003046926,43.29263208,-93.39836242
380776,1065,0.003640578,42.07057006,-93.39599933
380777,1066,0.003603019,42.15179241,-93.39565663
380778,1067,0.003570838,42.166563,-93.395602
380780,1068,0.003543317,42.20928998,-93.39543514
380782,1070,0.003501818,42.25277,-93.39536591
380783,1069,0.003520233,42.23828001,-93.39535556
380791,1063,0.003693485,42.02213686,-93.39338735
380798,1117,0.003005153,43.28842043,-93.38993913
380804,1118,0.002955175,43.28847992,-93.38955842
380805,1114,0.003197378,43.28767898,-93.389209
380806,1118,0.002955175,43.28896771,-93.38913011
380814,1208,0.003341664,35.40997131,-93.38673591
380819,1104,0.002885871,42.94215,-93.38461
380820,1281,0.003490715,33.79920733,-93.38454377
380821,1422,0.002792506,30.46036806,-93.38441148
380823,1113,0.003196048,43.2851371,-93.38388391
380824,1103,0.002944663,42.9427505,-93.3830369
380830,1280,0.003531343,33.80102505,-93.38225621
380841,1279,0.003501592,33.80359015,-93.37902807
380843,1102,0.002990467,42.9444318,-93.3786251
380851,1278,0.003485691,33.80477646,-93.37753513
380854,1101,0.003034793,42.9451004,-93.3768604
380857,1080,0.003195682,42.5218891,-93.3764343
380860,1071,0.003488948,42.35376004,-93.37571161
380862,1072,0.003483996,42.40079921,-93.37562621
380864,1073,0.003492626,42.41586564,-93.37559885
380869,1325,0.003378287,33.35487919,-93.3747368
380874,1107,0.002812502,40.7089446,-93.37329792
380875,1112,0.003219882,43.28005878,-93.37324508
380890,1130,0.002890614,43.63836887,-93.36982756
380901,1129,0.002913577,43.63580055,-93.36732144
380903,1131,0.002885471,43.64523619,-93.3671025
380907,1100,0.003082631,42.9489033,-93.3667504
380908,1209,0.00332381,35.3808237,-93.36659609
380909,1132,0.002907299,43.6455775,-93.36659393
380915,1171,0.002575754,44.77845649,-93.36490695
380919,1133,0.002856017,43.64681244,-93.36458883
380920,1172,0.002487396,44.77843986,-93.3644743
380924,1134,0.002802637,43.64722646,-93.3638274
380927,1135,0.002732076,43.64734405,-93.36353865
380939,1106,0.002826311,40.70885915,-93.36104069
380943,1136,0.002723484,43.64987242,-93.35979659
380944,1105,0.002840858,40.70892924,-93.3597517
380945,1173,0.002475066,44.77867714,-93.35972913
380947,1135,0.002794954,43.65010561,-93.35959196
380949,1134,0.00285031,43.65042922,-93.35924456
380952,1173,0.002513846,44.77876367,-93.35904011
380955,1172,0.002575028,44.77887132,-93.35776623
380958,1173,0.002563957,44.77894028,-93.35720732
380962,1104,0.00285615,40.71011242,-93.35612992
380963,1437,0.00296368,30.23761087,-93.35588759
380968,1133,0.002906439,43.65314537,-93.35525725
380969,1130,0.00279104,43.62509605,-93.35508241
380971,1174,0.002445033,44.78201526,-93.35483097
380972,1174,0.00237389,44.78298252,-93.35482384
380975,1175,0.002432015,44.78235077,-93.35475245
380976,1174,0.002502902,44.78024138,-93.35473461
380977,1175,0.002444164,44.78043768,-93.35473104
380978,1438,0.002854397,30.24183846,-93.35471495
380987,1176,0.002402164,44.78351076,-93.35412784
380988,1130,0.00279104,43.62179336,-93.35401641
380990,1091,0.003161617,41.38002445,-93.35392417
380991,1175,0.002438943,44.78369992,-93.35391726
381003,1176,0.002342935,44.78493843,-93.35044319
381004,1181,0.002215659,44.78563443,-93.35042534
381005,1174,0.002520669,44.77942236,-93.35031067
381007,1180,0.002268952,44.78356073,-93.34944739
381009,1179,0.002310656,44.78303249,-93.34926893
381011,1129,0.002888558,43.62095572,-93.34865323
381019,1128,0.002965902,43.61869149,-93.3477011
381024,1436,0.002972827,30.23766341,-93.3459413
381027,1326,0.003371247,33.35060636,-93.34487844
381028,1178,0.002353355,44.77970346,-93.34481731
381031,1177,0.002404286,44.77963879,-93.34418639
381032,1176,0.002479367,44.77963328,-93.3437223
381044,1177,0.002401675,44.77963931,-93.34310849
381045,1441,0.002752042,30.18557044,-93.34304304
381048,1440,0.002878758,30.15705469,-93.34229379
381049,1175,0.00252946,44.77945028,-93.34226258
381050,1441,0.002826638,30.14827929,-93.34205618
381052,1442,0.002776011,30.14796044,-93.34170852
381053,1442,0.002718572,30.14574469,-93.34165617
381054,1176,0.002489216,44.77945282,-93.34153059
381057,1443,0.002719148,30.1470039,-93.3406092
381062,1178,0.002337905,44.77932528,-93.3399807
381074,1441,0.002760845,30.15640753,-93.33838679
381079,1092,0.003124919,41.36386369,-93.33787203
381080,1444,0.002633874,30.14666125,-93.33786806
381087,1177,0.002433851,44.77946772,-93.33723364
381088,1443,0.002677374,30.14772725,-93.33704477
381095,1178,0.002347388,44.78119105,-93.33600861
381099,1179,0.002298907,44.78146339,-93.33541732
381107,1134,0.002894614,43.74630882,-93.33432156
381108,1135,0.00284381,43.74712099,-93.33426974
381109,1444,0.002633874,30.1461235,-93.33426556
381110,1136,0.002795402,43.74794905,-93.33418408
381111,1442,0.002698804,30.18457417,-93.33396579
381122,1139,0.002636729,43.75668643,-93.33280399
381126,1139,0.002636729,43.75941329,-93.33245659
381127,1277,0.003475795,33.84565276,-93.33221034
381129,1138,0.002717958,43.76142631,-93.3320378
381131,1137,0.002769964,43.76212587,-93.33181413
381132,1137,0.002778657,43.76251264,-93.33169904
381136,1136,0.002824114,43.76349966,-93.33146962
381140,1177,0.002456061,44.77948858,-93.33121977
381141,1135,0.002869049,43.76439034,-93.33121664
381146,1136,0.002818176,43.765325,-93.33105662
381157,1180,0.002241103,44.78700619,-93.33051045
381165,1178,0.002417574,44.77949397,-93.3296655
381167,1441,0.002793816,30.18591478,-93.32956828
381168,1442,0.002698804,30.17472723,-93.32955863
381169,1439,0.002940523,30.19604252,-93.32949045
381170,1440,0.002865181,30.19286587,-93.32948725
381178,1093,0.003092511,41.35823648,-93.32838318
381206,1438,0.00297862,30.20226164,-93.32648472
381224,1421,0.0028139,30.48346747,-93.32491756
381230,1111,0.003263882,43.25542394,-93.32439022
381242,1103,0.00287221,40.76382297,-93.3211737
381244,1435,0.003012788,30.2377957,-93.32089754
381252,1328,0.003316884,33.26709127,-93.31935963
381255,1064,0.003681532,42.01901199,-93.31917008
381281,1180,0.002315936,44.77841662,-93.31642274
381295,1329,0.003221389,33.2654954,-93.31455803
381299,1329,0.003221389,33.26269438,-93.31424275
381300,1179,0.0024135,44.77954798,-93.31409572
381301,1099,0.003144175,42.9748,-93.31405
381306,1100,0.003047124,42.979007,-93.313414
381321,1065,0.00356682,42.01886545,-93.31137016
381333,1347,0.003423533,31.92450072,-93.30980483
381337,1276,0.003470987,33.85758984,-93.30918539
381344,1102,0.002889073,40.84853113,-93.30853686
381345,1348,0.003404985,31.92384084,-93.30846443
381367,1101,0.002906791,40.85140434,-93.30650043
381369,1440,0.002837581,30.19808474,-93.30621909
381380,1127,0.002993505,43.58553296,-93.30509692
381384,1441,0.002734463,30.19588612,-93.30460106
381387,1441,0.002776236,30.19583853,-93.30421559
381388,1442,0.002702111,30.19363991,-93.30420607
381392,1137,0.00279509,43.84812404,-93.30375204
381395,1128,0.002928489,43.58048353,-93.30358611
381405,1129,0.002839464,43.57842768,-93.30264741
381409,1437,0.003002087,30.227106,-93.30215744
381414,1436,0.002983929,30.22755083,-93.30127188
381415,1127,0.002836954,43.57476212,-93.30125543
381417,1099,0.002945063,41.01371746,-93.30101666
381418,1349,0.003392065,31.92018073,-93.30077697
381419,1442,0.002702111,30.19086069,-93.30067019
381424,1138,0.002796575,43.86960453,-93.29993817
381425,1139,0.002726585,43.87007849,-93.29979324
381429,1437,0.002893276,30.22502992,-93.29913553
381430,1181,0.002302625,44.78054861,-93.29905267
381431,1141,0.002642303,43.87277187,-93.29905207
381432,1210,0.003323938,35.33071009,-93.29897683
381433,1140,0.002728054,43.87559408,-93.29885097
381440,1275,0.003472882,33.86247398,-93.29844726
381441,1436,0.003028985,30.2286705,-93.29832056
381453,1435,0.002969673,30.23792339,-93.29672541
381455,1327,0.003387411,33.3526408,-93.29643538
381456,1128,0.002842646,43.57505479,-93.29628355
381458,1139,0.002788323,43.89096778,-93.29622458
381459,1432,0.002798761,30.12144641,-93.29621079
381461,1127,0.002927701,43.57505479,-93.29571247
381462,1432,0.002798761,30.11048072,-93.2956902
381465,1437,0.002869706,30.22899987,-93.2948528
381475,1126,0.002945714,43.57503338,-93.29403138
381477,1100,0.002925426,40.89800632,-93.29395048
381479,1431,0.002891182,30.11693496,-93.29372663
381481,1431,0.002849408,30.11327716,-93.29349817
381482,1180,0.002401045,44.78144789,-93.29329995
381495,1074,0.003537978,42.5034949,-93.2922078
381503,1430,0.002956236,30.11639244,-93.29189921
381517,1436,0.002995367,30.2308791,-93.2908941
381518,1438,0.002873579,30.22753653,-93.29085815
381519,1437,0.002914091,30.22819375,-93.29085815
381521,1439,0.002766133,30.22321141,-93.29078304
381523,1439,0.002766133,30.22325435,-93.29058603
381527,1435,0.00308025,30.2321802,-93.29026608
381529,1126,0.003003658,43.57576609,-93.28975505
381530,1075,0.003438228,42.50390555,-93.28948484
381531,1127,0.002938667,43.57550094,-93.28938222
381538,1439,0.002766133,30.22647369,-93.28888137
381547,1125,0.003008507,43.57409874,-93.28786485
381554,1127,0.002829942,43.57378059,-93.28733707
381559,1075,0.003520925,42.50671136,-93.28718532
381561,1435,0.003023855,30.23373673,-93.28705565
381562,1182,0.002289289,44.78012031,-93.28702688
381569,1128,0.002828771,43.57464434,-93.28676124
381576,1075,0.003477451,42.50394174,-93.28647265
381578,1434,0.003052839,30.23797821,-93.28634779
381582,1434,0.003113884,30.2339825,-93.28628911
381593,1434,0.003073418,30.23212389,-93.28576177
381597,1433,0.003160233,30.2345056,-93.28546472
381600,1435,0.003004675,30.2293185,-93.28536915
381603,1126,0.002842617,43.57196744,-93.28520269
381604,1436,0.00292862,30.22902583,-93.28513359
381605,1436,0.00292862,30.22908294,-93.28503365
381606,1126,0.002934748,43.57166509,-93.28501306
381613,1437,0.002841374,30.22516397,-93.28459107
381618,1181,0.002387668,44.78335943,-93.28441367
381621,1434,0.002973037,30.23969171,-93.28423297
381648,1435,0.002935226,30.23097461,-93.28312056
381649,1432,0.003181256,30.23756142,-93.28303767
381651,1433,0.003112266,30.23919115,-93.2829622
381657,1438,0.002793057,30.22210874,-93.28258519
381659,1125,0.002948568,43.56936907,-93.28241515
381663,1437,0.002820488,30.2286475,-93.28224968
381676,1433,0.003104937,30.23800729,-93.28084203
381678,1437,0.002870094,30.22478794,-93.28052376
381681,1076,0.003376183,42.50402315,-93.28026736
381697,1098,0.003180552,43.0621225,-93.2786937
381703,1141,0.002667489,43.95784888,-93.2780997
381706,1432,0.003102257,30.2380227,-93.27792492
381708,1077,0.003286193,42.50695392,-93.27769841
381709,1076,0.003327927,42.50696297,-93.27760795
381711,1076,0.003327927,42.50694488,-93.2775175
381712,1124,0.003005303,43.56500674,-93.27748894
381716,1434,0.002843388,30.2350772,-93.27681698
381721,1140,0.002764926,43.96576207,-93.27625898
381729,1097,0.003239039,43.0665594,-93.2750019
381732,1079,0.003271467,42.51659997,-93.27485751
381733,1431,0.003184308,30.23803904,-93.27483212
381816,1077,0.003380092,42.51308475,-93.27094915
381829,1078,0.003342263,42.51634308,-93.27050234
381849,1434,0.002843388,30.23165077,-93.26935023
381864,1076,0.003537462,42.51398701,-93.26837388
381886,1148,0.002604946,44.29799337,-93.26572758
381899,1077,0.003380092,42.5135471,-93.26336744
381903,1350,0.003384052,31.90230315,-93.26322802
381906,1077,0.003433875,42.51498442,-93.26289578
381928,1149,0.002595197,44.38585683,-93.26103882
381959,1433,0.002942577,30.23579471,-93.25901813
381962,1432,0.003014492,30.23590143,-93.25860525
381971,1431,0.002851361,30.21816428,-93.25789769
381972,1182,0.002375635,44.80012406,-93.25786798
381976,1078,0.003313544,42.51450265,-93.25768136
381978,1431,0.002851361,30.2173883,-93.25739339
381980,1123,0.002969671,43.52826911,-93.25700138
381981,1183,0.002326048,44.80076032,-93.25686275
381983,1431,0.003075251,30.23740796,-93.25676446
381987,1098,0.002965806,41.08434533,-93.25613443
381994,1430,0.003177983,30.23813772,-93.25524243
382004,1430,0.002911307,30.21317916,-93.25339715
382005,1211,0.003335336,35.32997143,-93.25302016
382006,1430,0.002911307,30.21072355,-93.25268331
382007,1083,0.003338036,42.63664282,-93.25215607
382008,1080,0.00327379,42.52860531,-93.25209293
382009,1084,0.003213275,42.62981314,-93.2520765
382012,1122,0.002961464,43.51112668,-93.2517604
382014,1077,0.003455011,42.52133356,-93.25136871
382016,1430,0.002953081,30.21525514,-93.25118812
382017,1097,0.002987788,41.10291087,-93.25073554
382020,1184,0.002291939,44.80471424,-93.25003449
382022,1150,0.002586495,44.39572435,-93.24985327
382026,1429,0.003037611,30.21302251,-93.24954782
382027,1184,0.002306995,44.80502851,-93.2493612
382033,1079,0.003377521,42.52872797,-93.24853203
382041,1429,0.003146665,30.23815177,-93.24790173
382042,1183,0.002351197,44.80591753,-93.24762903
382043,1121,0.002966624,43.49949364,-93.24759659
382048,1083,0.003309773,42.63214426,-93.24702381
382052,1084,0.003309097,42.67261948,-93.24682219
382053,1078,0.003431959,42.52695684,-93.24676889
382060,1079,0.003404047,42.5296938,-93.24592248
382062,1433,0.002900803,30.22690651,-93.24575859
382076,1082,0.00335055,42.62985024,-93.24487392
382089,1081,0.003347283,42.55708953,-93.24318941
382091,1080,0.003364724,42.54722564,-93.24299714
382092,1095,0.003036204,41.23484119,-93.24294275
382096,1145,0.002643352,44.23277377,-93.24173418
382099,1144,0.002662397,44.19644993,-93.24143866
382103,1185,0.002214613,44.81747428,-93.24014317
382115,1212,0.003367967,35.3285712,-93.23817661
382121,1096,0.003011179,41.16075427,-93.23689485
382124,1143,0.002694028,44.10208778,-93.23630887
382136,1213,0.003321909,35.31650639,-93.23341778
382137,1094,0.003063168,41.27296621,-93.23336978
382138,1146,0.002628492,44.25759495,-93.23305851
382140,1147,0.00261593,44.2683106,-93.23271784
382141,1110,0.003343423,43.19093112,-93.23230594
382143,1214,0.003225791,35.31402334,-93.23214331
382146,1065,0.003645357,42.01873092,-93.23170063
382147,1088,0.003320606,42.83848501,-93.23169451
382149,1089,0.003298242,42.89135008,-93.23158903
382150,1090,0.003297249,42.90761805,-93.23155658
382151,1091,0.003308976,43.00659307,-93.2314064
382152,1092,0.003336066,43.01591757,-93.23139363
382154,1093,0.003394373,43.11059464,-93.23125784
382155,1094,0.003403022,43.11243864,-93.23125313
382156,1094,0.003328059,43.11146595,-93.23116172
382157,1095,0.003201502,43.10868603,-93.23114879
382158,1095,0.003270951,43.11239691,-93.23105182
382159,1096,0.003194204,43.11317917,-93.23104535
382160,1142,0.002697594,44.09109119,-93.23101799
382161,1141,0.002738519,44.08616437,-93.23101387
382162,1142,0.002697594,44.09107281,-93.23097234
382164,1098,0.00303664,43.12086599,-93.23077383
382165,1215,0.003183503,35.31033109,-93.23074595
382167,1096,0.00318115,43.11372869,-93.23073504
382168,1097,0.00311144,43.11958264,-93.2307135
382179,1214,0.003267565,35.31395739,-93.2298822
382189,1096,0.003328847,43.12668,-93.22796
382192,1098,0.003135509,43.13092761,-93.22752142
382193,1088,0.003210441,42.7472105,-93.2272665
382194,1097,0.003257924,43.1285248,-93.22703655
382195,1109,0.003343692,43.18446777,-93.22702552
382196,1098,0.003135509,43.13279167,-93.22700422
382201,1328,0.003363993,33.35185033,-93.22633984
382203,1215,0.003183503,35.31322927,-93.22620594
382208,1097,0.003094209,43.12830931,-93.22502164
382210,1098,0.003135509,43.13398778,-93.2247843
382216,1085,0.003298087,42.73353975,-93.22339408
382218,1097,0.003094209,43.12788908,-93.22311448
382232,1110,0.003262704,43.18265378,-93.22147974
382234,1428,0.003155076,30.23827988,-93.22137609
382235,1089,0.003231895,42.8367847,-93.2213636
382236,1108,0.003361863,43.17755724,-93.22135234
382237,1087,0.00331624,42.74730735,-93.22116472
382238,1095,0.003381278,43.13173964,-93.22103516
382240,1090,0.003149259,42.8336247,-93.2209372
382242,1107,0.003374097,43.17696095,-93.22086392
382245,1184,0.002304109,44.82197128,-93.2205308
382246,1106,0.003203207,43.16558305,-93.22052988
382261,1095,0.003404608,43.13321252,-93.21927212
382263,1098,0.003185485,43.13404807,-93.21885614
382264,1086,0.00329782,42.74123478,-93.21876909
382272,1096,0.003399557,43.13422483,-93.2178649
382274,1097,0.003306082,43.13439696,-93.21764312
382279,1109,0.003351772,43.18969749,-93.21673314
382281,1109,0.003291302,43.17703861,-93.2166619
382286,1106,0.003356839,43.17120009,-93.21613609
382287,1120,0.002988499,43.45495272,-93.21598802
382290,1105,0.003357618,43.17046182,-93.21553702
382291,1105,0.003347175,43.1698706,-93.21550116
382292,1110,0.003252867,43.17859889,-93.21545147
382293,1098,0.003303577,43.135983,-93.21529974
382297,1106,0.003255424,43.16954619,-93.21486834
382299,1099,0.003182459,43.13728419,-93.21457946
382301,1329,0.003394712,33.34719036,-93.21417009
382305,1330,0.003306398,33.34713,-93.21386
382310,1097,0.00339782,43.13730269,-93.21311877
382311,1106,0.003223278,43.16616878,-93.21307372
382312,1106,0.003223278,43.16734374,-93.21304509
382314,1428,0.003079465,30.2130652,-93.2125346
382316,1119,0.002999173,43.4494069,-93.2122268
382318,1105,0.003289009,43.16430937,-93.21213061
382319,1119,0.002999173,43.44977654,-93.21210879
382320,1109,0.003283572,43.1769965,-93.21209474
382321,1331,0.003230478,33.34691,-93.21208
382323,1427,0.003203832,30.23828491,-93.2118088
382324,1104,0.003412151,43.16337093,-93.21173641
382325,1332,0.003170586,33.34664,-93.21173
382327,1333,0.003103436,33.34551247,-93.21159273
382328,1118,0.003013541,43.44619875,-93.21152522
382330,1428,0.003104666,30.23833775,-93.21121781
382331,1104,0.00343547,43.16582888,-93.2111492
382332,1110,0.003205278,43.19085896,-93.21104514
382333,1098,0.003400216,43.14169846,-93.21088722
382334,1099,0.003368017,43.1428341,-93.21087248
382335,1151,0.002578739,44.42807879,-93.21086419
382336,1103,0.003440766,43.16074218,-93.21075663
382338,1428,0.003081861,30.23835203,-93.21068243
382339,1100,0.00338741,43.15062697,-93.21063336
382341,1101,0.003379555,43.15403094,-93.21058885
382342,1102,0.003394762,43.15931836,-93.21056049
382343,1102,0.003308951,43.15615814,-93.21053654
382345,1105,0.003434086,43.17312818,-93.21052002
382347,1101,0.003293273,43.14997416,-93.21025753
382348,1106,0.003435173,43.17458739,-93.21018516
382349,1105,0.003331802,43.17296429,-93.21016659
382351,1102,0.003171633,43.1483838,-93.21008532
382354,1099,0.003315657,43.13893052,-93.20982012
382361,1106,0.00325235,43.17374343,-93.20951265
382362,1102,0.003192519,43.14927788,-93.20946768
382363,1111,0.003132407,43.18133611,-93.20945947
382364,1103,0.00310056,43.14838216,-93.2092654
382365,1107,0.003419121,43.17909961,-93.20914972
382366,1428,0.00303691,30.23989826,-93.20906549
382367,1107,0.003366309,43.17532117,-93.20901079
382369,1106,0.003261571,43.17507661,-93.20895841
382370,1100,0.003189582,43.14297799,-93.20892845
382371,1106,0.003261571,43.1749954,-93.20870832
382375,1108,0.003393366,43.18337805,-93.20817602
382377,1108,0.003327871,43.1757302,-93.20808692
382378,1330,0.0032829,33.3476992,-93.208086
382395,1117,0.003015711,43.36771317,-93.20764942
382396,1330,0.003257836,33.34779913,-93.20759285
382397,1107,0.003123295,43.17412187,-93.20758126
382398,1106,0.003189689,43.17396604,-93.20756605
382402,1108,0.003205487,43.17509578,-93.20740256
382410,1108,0.003327983,43.17694761,-93.20679204
382412,1116,0.003031978,43.3501229,-93.20677704
382413,1429,0.002924936,30.24373489,-93.20675481
382415,1107,0.003123295,43.17420885,-93.20659951
382416,1275,0.00339178,33.89108298,-93.20658149
382417,1108,0.003205487,43.17524604,-93.20643306
382420,1107,0.003123295,43.17438042,-93.20640359
382425,1427,0.00308771,30.23835203,-93.20595682
382453,1351,0.003382156,31.87527279,-93.20509225
382457,1115,0.003055178,43.31358669,-93.20496491
382460,1100,0.003229491,43.13412253,-93.20488136
382476,1112,0.003101132,43.28361206,-93.20400983
382481,1112,0.003188914,43.2827028,-93.20380508
382482,1111,0.003222487,43.28184622,-93.20377877
382483,1114,0.003085256,43.2882026,-93.20370445
382485,1113,0.003125407,43.28664406,-93.20362681
382487,1112,0.003164391,43.28164193,-93.20353577
382491,1113,0.003054328,43.28298214,-93.20339582
382494,1274,0.003490486,33.88922164,-93.20318773
382496,1109,0.00318077,43.17335108,-93.2030113
382498,1426,0.003234514,30.23827907,-93.20257
382500,1110,0.003270836,43.2560689,-93.20250232
382501,1109,0.003306334,43.25503198,-93.20242048
382502,1111,0.003187948,43.25817632,-93.20222423
382507,1109,0.00318463,43.17697035,-93.20200155
382519,1420,0.002836779,30.51221148,-93.20057141
382521,1427,0.003174261,30.21218714,-93.20027579
